Tanggal,Username,Rekomendasi,Review
04 May 2022,sal_na,sal_na recommends this product!,"Teksturnya thick kayak serum kebanyakan, tapi fast-absorbed ke kulit bahkan lbh cepet dari bbrp toner yg aku coba. Baunya aneh ga bisa jelasin kek gmn tp masih bearable kok. Packagingnya berupa glass-bottle transparan warna doff, dgn tutup bentuk pipet. Pemakaian kaca buat material packaginya emg bkin mesti hati2 pas storing serum ini. Untuk claimnya dia bisa nahan minyak dan ilangin blemishes. Yang kerasa di aku yang pasti nahan minyaknya si. Cuma 2 pumps aja bener2 bisa bkin kulit yg lagi minyakan jadi keset matte gtu, tanpa bikin kering. Tapi klo dipake kebanyakan justru nyerepnya jadi lama dan kulit jadi sumuk even di oily skin kek aku. Klo ilangin blemishes hasilnya ga bgtu keliatan. Ada efek cerahinnya sekilas, dan mudarin bekas jerawatnya jg takes time bgt. Bagus tp ga semenjanjikan apa, masih mau coba serum lain lg."
03 May 2022,_wilhelmina_,_wilhelmina_ doesn't recommend this product! ,"biasa aja ah :( malah nyesel krna emg gada efek apa"".. harga nya ga murah. tekstur nya kentel dan berbusa gt loh kalo di muka. dan after feel nya tuh ga enak banget :( walaupun lumayan cepet meresap, tp dia ninggalin rasa lengket gitu loh dan terasa berat gt kaya lg pake peel off mask :("
01 May 2022,fzift,fzift recommends this product!,"beneran menghilangkan blemishes, mencerahkan wajah, meratakan warna juga sih pastinya. harganya sih lumayan pricey ya. tp boleh lah worth it dgn hasil. masih berharap bisa lebih mudah ditemui di drugstore terdekat, karena entah kenapa ragu2 kalo beli lagi di ecommerce."
29 Apr 2022,Ra123,Ra123 recommends this product!,"Dari ketiga merek serum berformula niacinamide yang pernah aku coba, dia ternampol sih. Agak kental dan saat diblend sedikit berbusa. Efektifitas oke, daya serapnya lumayan, teksturenya good enough, but soal harga lumayan ngerogoh saku. Aku g berharap muluk2 sih karena emang kondisi mukaku dipengaruhi hormon bgt terutama sebelum, sedang, dan sesudah menstruasi itu benar2 beda bgt. Yg penting saat sebelum/sedang mens dia enggak memperparah mukaku jadi brutusan (biasanya agak gradakan) atau memperbanyak jerawat (biasanya 1-2 jerawat) overall it's good, but to re purchase i think no. Cukup sampe disini aja. "
26 Apr 2022,listyamanda,listyamanda recommends this product!,Kemampuan meresapnya cukup cepat dan sedikit ada sensasi lengket tapi cepat hilang begitu produk sudah meresap dengan sempurna. Teksturnya ringan seperti air dan sedikit berbau amis. Untuk hasilnya dia warna kulitku sedikit lebih merata.
24 Apr 2022,Ndi,Ndi recommends this product!,Serum yang menemani aku dimasa break out 2020. Sempet berhenti lama karena ngerasa gak ngefek. Ternyata emang step skincare aku yang salah huhu ð¥²ð¥² Dan yash ini salah satu serum yang aku pake sampe sekarang !!! Bantu benerin skin barrier + bikin glowing ðð Plus nya lagi SERUM ini awettt. Pake dua tetes cukup buat semuka ðð»ðð»
23 Apr 2022,lutfiahpujiah,lutfiahpujiah recommends this product!,"telat bangett reviewnya haha, pake ini bener bener ngaruh bangett di kulit ku apalagi di combine sama alpha arbutinnya ð¯ best banget buat mudarin bekas jerawat, kontrol minyak,dan cerahin muka cuman sayang pas viral harganya naik bgtt ga masuk akal gt akhirnya beralih ke serum lain pdhl udh repurchase 2x waktu itu"
23 Apr 2022,dif19_,dif19_ recommends this product!,"Aku pake ini dari 2020. Dan cocok2 aja dan ada perubahan (kulit jadi halus, belang jadi pudar,ngecilin pori2 juga) sampe akhir tahun kemarin masih pake ini juga, dan entah kenapa diarea hidung sama dagu aku jadi merah2 terus kek ngelupas gitu kulitnya. Kalo emang konsentrasi niacinamide-nya tinggi kan harusnya dari awal gak cocok dimuka woila ð­ jadi akhirnya gak pake lagi â¹ padahal cinta sama produk ini ð¥"
18 Apr 2022,bellaputriutami96,bellaputriutami96 doesn't recommend this product! ,"Nyoba serum ini sampe habis 1 botol, karna penasaran bgt sama hasilnya, ternyata ga seperti yg diharapkan. Awalnya aku pake untuk rangkaian am dan pm skincare routine. Utk dipake malem, hasilnya pas bangun tidur kulit aku ga minyakan. Kalo dipake pagi, siangnya kulit jd kusam dan merah gtu karna kering, pdhl pake moist yg biasa. Yg ada tiap pagi dan malam dipake, kulit  berasa makin kering kerontang sampe belang gtu, walopun udh reapply sunscreen. Masih berfikir positif sm serum ini, akhirnya aku coba pake dimalam hari aja. Ya gpp sih, ini serum fungsinya di kulit aku cuma kayak buat nahan minyak aja kalo pas bangun tidur. Selebihnya ga ada. Apa mgkn karna aku ga cocok kandungan niacin 10%?"
16 Apr 2022,ayunda92,ayunda92 recommends this product!,Salah satu produk the ordinary yg viral bangt sampai banyak banget kw nya. Menurutku bagus2 aja sih. Cuma efeknya biasa aja gitu ga yg wow banget. Aku suka pakai ini karna dia aman2 aja dimukaku. Udah 3 kali repurchase dan akhirnya bosen.. pengen cari serum niacinamide yg lain..
05 Apr 2022,adeleiasuwarno,adeleiasuwarno recommends this product!,"This is actually good serum, I've been using this for more than a year but idk it seems like doesn't really work or just like common skincare I already used, the changes is not significant but my face clear from redness day by day after using this seru, I always repurchased it, maybe have consider to look for another serum which really give significant result, but all good, thanks."
03 Apr 2022,wh0opsie,wh0opsie recommends this product!,"teksturnya lengket di kulit, baunya juga kayak lem ð«. tapi buat benefitnya beneran bagus banget. tiap ada jerawat/bruntusan, malemnya selalu pake serum ini, meskipun agak cekit-cekit. tp besok paginya uda agak mereda. buat mencerahkan juga ini bagus ð¤§"
03 Apr 2022,Afanintahany,Afanintahany recommends this product!,"Gausa diraguin lagi ya emg the ordinary yg ini bagus bgt. Aku pakai serum ini barengan sama TO yg hyaluronic acid, terus pake pelembab Yg DR.G. Udh best combo bgt 3 itu. Sedih bgt kalo di indo ko pas beli kerasanya kaya mahal, aku belinya di official store DECIEM seoul lgsg dan harganya murah bgt. Semoga di indo cepet buka cabang DECIEM jg deh ya biar ga mahal kalo belið­"
31 Mar 2022,erliekart_,erliekart_ recommends this product!,"Produk ini teksturnya thick dan agak lengket, namun mudah saat diaplikasikan ke kulit. Efek yang diberikan selama pemakaian yaitu muka terasa lebih bersih dan cerah, serta mampu mengatasi bruntusan2 yang ada pada jidat saya, namun ketika diaplikasikan kondisi kulit sedang bruntusan, meninggalkan kesan sedikit perih. So far bagus dan cocok di kulit saya yang dry ini."
29 Mar 2022,_mpaulys,_mpaulys recommends this product!,"Pernah pakai ini dikulit aku yang saat itu rada kusam juga jerawatan. Efeknya yang kudapat bikin jerawat ku kering dan berkurang, sedangkan untuk mencerahkan tidak terlalu terlihat. Gaada efek aneh, justru bagus buat jerawat, minus untuk mencerahkan yang biasa aja."
24 Mar 2022,skinbingbing,skinbingbing recommends this product!,I've been using this product less than 3 years and my skin improved a whole lot and control my acne along with other products. blm bisa pindah kelain hati and it is super budget friendly bestieee I'd recomended ð
22 Mar 2022,IndriAprilyani,IndriAprilyani recommends this product!,"setia bgt pake ini dari jaman kuliah and it works purrfectly on my combination skin. bikin glowing, bekas jerawat memudar, aman di T-zone. aku pake pagi&malem. dulu pas kuliah pake bareng alpha arbutinnya, such a perfect duoo."
21 Mar 2022,Elnat04,Elnat04 doesn't recommend this product! ,"Dulu coba pas lagi viral, trus banyak juga yg palsu bertebaran di e-commerce. Untuk harga lumayan, tp untuk efek kurang. Masi banyak produk lain yg lbh nampol dengan harga segitu. Buat yg kulitnya sensitif agak ganyaman pas pertama make"
21 Mar 2022,iptrm,,"udah ngabisin 5 botol ukuran 30ml selama hampir setahun. keren sih, tampilan pori pori keliatan samar, bekas bekas jerawat pie maupun pih mulai mengurang, dan yg paling berasa tekstur wajahku jadi haluuuus banget. jgn mengharapkan hasil instan sih, serum ini itu cara kerjanya perlahan tp pasti. waktu pemakaian serum ini juga wajahku sempet purging. pertama kali pake wajahku jadi merah, gatal, perih dan dibagian sekitar mulut mengelupas. tp nanti hasilnya berangsur membaik, malah tekstur mukaku jauh lebih baik. keren sih ini, wajib coba. saranku pakenya malem aja, dan jgn terlalu digosok karna dia bakal peeling. wajib pake moist yang eksta melembabkan juga supaya gak berasa kering"
19 Mar 2022,thyaoci,thyaoci recommends this product!,"serum niacin yg enakeun. ga lengket sm sekali, cepat nyerapnya. utk efek whitening blm kelihatan ya. minusnya adalah dia agak aneh baunya kyk lem. bukan yg suka bgt perfumed tp ya buatku ini agak annoying baunya tp masih bs ditahan lah. minusnya lagi, skrg susah cari yg ori."
17 Mar 2022,aureliarifkha,aureliarifkha recommends this product!,"aaa gatauu lg mau bilang apaa ini bagus banget sih, kaya ada yg kurang klo gak pke ini, ini bnr2 memperbaiki kulit aku bgt sih fyi kulitku itu sensitif dan beruntusan pke ini jd mendingan bgt, oiyaa ak pk ini udh 3 thn lebih, cuma untk efek mencerahkan gak gt dpt yaa makanya skrg pas kulitku udh membaik aku sering selang seling pke avosk*n yg Alpha arbutin hihi"
16 Mar 2022,annisafarra,annisafarra recommends this product!,"ini ampuh banget sih untuk mencerahkan, tapi untuk claim noda-noda hitam belum kelihatan yaa, tapi setelah beberapa kali pemakaian ternyata aku ga cocok sama kandungan niacinamide di product ini (bikin kemerahan dan ada beruntusan), jadi aku ga lanjutin lagi pemakaiannya. Repurchase: NO, ( note untuk diri sendiri: plis tolong dimasa depan sebelum beli liat review ini dulu, jangan memutuskan beli walaupun diskon!! kamu  ga cocok.)"
11 Mar 2022,Rahmafidaaak,Rahmafidaaak doesn't recommend this product! ,"UPDATE: ga cocok sama niacin yg strong begini :( mukaku langsung bruntusan dan bertekstur. Akhirnya ku stop pemakaian ini. Mukaku sangat sensitif dan kirain bakal cocok cocok aja, ternyata bereaksi parahð­ mungkin harus coba yang dibawah 10% dulu untuk kulit sensitif"
09 Mar 2022,Malarlaura,Malarlaura recommends this product!,"This is my holy grail skincare product since the last 4 years. Aku udah repurchase produk ini 5 kali, karena memang bagus dan bisa diandalin banget buat menghilangkan dark spot bekas jerawat, dullness, intinya pake ini wajah jadi lebih cerah dan terasa sehat."
04 Mar 2022,NadyaDecker,NadyaDecker doesn't recommend this product! ,"Berharap lebih karena berniat mau lepas resep dokter dan waktu itu review di youtube bilang the ordinary especially si niacinamide ini oke banget buat mencerahkan dan menyamarkan bintik hitam. Aku udah sabar banget coba repurchase sekali, dan taraaa gaada efek apa-apa di aku. Akhirnya kembali pakai resep dokterð"
04 Mar 2022,livinah,livinah doesn't recommend this product! ,"di aku produk ini ga cocok :( diawal pemakaian emang lumayan keliatan efeknya, jerawat kayak gaterlalu banyak. tapi setelah aku rutin pakai malah ga ada efeknya. kalau ada beruntusan atau jerawat yaudah gitu, setelah pakai produknya ga berasa efek apa2. di aku sih produknya lumayan gampang nyerep dan ga gitu lengket"
04 Mar 2022,astriririn,astriririn recommends this product!,sudah repurchase dua kali. sebenarnya hasil pemakaian baru terlihat setelah pemakaian setengah botol. awalnya takut pakai ini karena kandungan niacinamide yang cukup tinggi yaitu 10%. namun setelah dicoba lumayan bisa memudarkan noda bekas jerawat.
01 Mar 2022,subhanruby,subhanruby doesn't recommend this product! ,"Baru pake 3 malem sih, lalu ngerasa muka jadi merah merah. padahal beli original WKWK entah emang gak cocok atau gimana yak, gw campur sama moist Skintific & ss Azarine. dahlah w mo jual aja :( sebenarnya blm yakin ini gak cocok atau gimana ya, tp muka jadi merah merah gitu jadi gak mau ambil resiko."
19 Feb 2022,ndzya,ndzya recommends this product!,"Holy grail aku! Bener-bener bisa ngilangin bekas jerawat (walaupun butuh waktu yang lama sih), trus bikin kulitku ga terlalu berminyak. Teksturnya kaya serum pada umumnya sih, gel agak keruh gitu. Selama pake ini kulitku gaada keluhan apa-apa, malah bikin lebih glowing â¨"
17 Feb 2022,inoph,inoph doesn't recommend this product! ,"Not for me..... padahal original produknya karena pembelian di Perth, offline storenya The Ordinary. Baunya ya emang kyk lem gitu tp tidak semenyengat lem ya, emang tanpa pewangi kyknya sih jd ya chemical niacinamidenya mungkin baunya memang spt itu kali ya.... teksturnya kentel essence gitu, aku ngga bermasalah sama aroma maupun teksturnya tp causing breakout on my skinðª beruntusan."
09 Feb 2022,sawputriira_,sawputriira_ recommends this product!,"bagusss banget, niacin terbaik si menurut aku cerahan nya dapet banget tapi kalo lagi ada jerawat agak cekit"" ya kerasanya ,produk ini juga bagus buat meratakan warna kulit ya, setelah pake jadi plump n lembab, tapi lebih kalo yng mau fokus mencerahkan aku saranin pake iniðsemoga bisa repurchase dehð¥"
08 Feb 2022,gonaku,gonaku recommends this product!,"Kayanya ini serum terlama yang pernah aku coba sampe habis 3 botol. Biasanya nyobain serum 1 botol udah ganti lagi wkwk. Teksturnya aku suka, menyerapnya juga cepat. Kulit wajahku jadi lebih cerah dan kenyal. Tapi kalo make serum ini trus lupa ga pake moisturizer rasanya jadi kering."
07 Feb 2022,SriWedaSari,,"Bagi kamu yang mungkin gak cocok sama niacinamide yang kadarnya tinggi mungkin kamu bakal kayak aku sih.. pertama kali itu aku cocok sama Niacinamide tapi kadarnya gak setinggi ini, jadi awalnya gak tau gak cocok sama niacinamide yang kadarnya tinggi, pas dicoba awalnya fine-fine aja makin lama dipakai kok makin banyak bermunculan jerawat dan perih, pas dicek ingredients nya rupanya gak cocok sama niacinamide 10%, cocoknya yang kadar 2%-5% ð¥² kalau skincare ya cocok-cocokan sama kandungannya yaa.."
06 Feb 2022,putudayana,putudayana recommends this product!,akupikir ini white lab jadi aku salah review aduh gimna kasian kalo d kasih review jelek kan belum coba ekekke dihapus gabsa nih reviewnya maaf pamit dlu permisi maaf ya aduh bagaimana ini yaampun harus 200 kata pula omg selamatkan aku tolongð¤£
03 Feb 2022,shabyzs,shabyzs recommends this product!,"Serum yg ngebuat kulit mukaku jd plump dan glowing. Aku pake ini wkt lg ngehype bgt jadi lebih mahal drpd harga pasaran skrg. Aku pertama kali coba serum niacinamide the ordinary ini tahun 2017 setelah mengenal essence, jd kulitku membaik setelah pake bbrp rangkaian skincare. Tp aku gak repurchase karna aku coba serum dr some by mi, alesannya krn pengen coba serum lain utk jerawat."
01 Feb 2022,raynasntz,raynasntz recommends this product!,"berawal dari gift berakhir co di shopee. agak susah ya nyari to yang ori, aku beli ini dari @venuss dan dapetnya dari rekomendasi para fdies. bagus bgt deh pokonya, no fragrance dan teksturnya super thick. warnanya butekÂ² gitu lah wkwk. di combine sama alpha arbutin top banget hasilnya. ngebantu nyerahin kulit dan memudarkan bekas jerawat. awalnya takut ga cocok sama to karna kandungan niacinnya tinggi ya, sebelumnya pernah pake s0m3th1nc tapi ga cocok pdhl kandungannya 5%. nyobain punya temen yg wh!t3l4b 5% dan 10% oke oke aja. cuman masih belum kepikiran repurchase, pas nyobain to langsung kaget cocok bgt pdhl pertama nyoba langsung semuka :) mau repurchase ini tapi whitelab harganya lebih affordable hwehwe"
29 Jan 2022,nisrinaus,nisrinaus doesn't recommend this product! ,"sungguh sangat disayangkan serum ini gak cocok buat aku padahal jenis kulitku oily acne prone. pakai serum ini malah bikin beruntusan dan muncul jerawat, gak menyerap di kulit malahan pas ditimpa ss atau bedak gak nempel (bikin brudul). sebelumnya aku rutin pake aha bha, apa gara2 itu ya? huhu syg bgt gak rekomen di aku :(("
25 Jan 2022,itsnadey,itsnadey recommends this product!,"Serum favorit bangettt!. Selain kempesin jerawat perlahan, juga bisa cerahin muka like shining shimmering splendid. Efek di aku ga bikin muka kering (yg mana muka ku kering bgt), meredakan redness, dan kulit jadi kenyal pas pagi sesudah night skincare routine. Aku pake nya sehari sekali tiap malam setelah toner."
25 Jan 2022,audrelyan,audrelyan recommends this product!,"A nice experience, dia udah aman buat bikin kulit lebih cerah + ngilangin PIH. A tad bit tacky dan yang aku ga suka sekarang susah buat bisa dapet yang ori karena banyak banget yang jual palsu. Ngeri banget. Better option: Somethinc Niacin 10%"
24 Jan 2022,Kiyaajkiy,Kiyaajkiy recommends this product!,"karena aku butuh serum niacin buat calming dan meratakan warna kulit, akhirnya aku coba TO yg ini, buat tekstur dia sedikit kental, jadi ga encer banget, tapi pas diratain kaya watery? ga yang mudah nyerep banget, tapi ga lama juga, kaya mungkin butuh 1 menitan buat nyerep kalo di aku, termasuk ringan sih. pokonya suka sih kalo tekstur, nyaman pas pengaplikasian. buat efek aku ngerasa kebantu banget buat control sebum, terus aku comboin sama serum centella masyaallah oke banget buat redain redness. mudah mudahan terus terusan cocok sama ini. ohiya awal awal make ini dijidat kaya ada bruntusan gitu, udah pesimis sih, tapi lama lama ga lagi."
21 Jan 2022,ajengcalista,ajengcalista doesn't recommend this product! ,"Serum niacin pertama yang aku coba. Memberikan kelembaban, tp gak berlebihan. Cocok buat kulit oily. Tp selama pake ini, pasti ada aja bruntusan baru, entah di jidat, entah di pipi, dagu.jadi kurang rekomen buat aku nih "
19 Jan 2022,febbivalentin,febbivalentin recommends this product!,"Produk ini juara banget (kalau yang asli). Bikin tekstur muka bagus, bekas jerawat hempas, pori pori mengecil, menghidrasi (tapi gak bikin berminyak). Dulu aku jengkel banget sama pori pori yang ganggu banget deket hidung, pas cobain ini, beneran bikin muka kaya diamplas, muluss. Dulu sering beli di shopee, di akun yg reviewnya emang bagus. But, sekarang kaya gak yakin olshop itu beneran dapet produk asli. Karena ngerasa beda aja sama yg pertama kali beli. Jadi saran aja kalau mau beli pastiin dulu olshopnya terpercaya, atau pakai jastip yang langsung barangnya dari luar negeri. Karena kalau pakai yg palsu bakalan bikin bruntusan (pengalaman temen), dan menurut aku, semua orang bakal cocok sih sama produk ini. Setelah gak pakai ordinary aku pakai Somethinc Niacinamide 5%."
16 Jan 2022,ridrida,ridrida recommends this product!,"suka bangetttttt pake produk ini. Udah botol ketiga. ngaruh banget. beneran ngaruh, kulit jadi cerahan. tapi bikin kulit kering. jadi jangan lupa dilayer sama moisturizer yang shooting gituuu yaaaw ðððð btw, aku coba aha bha nya the ordinary juga cocok banget. padahal itungannya aku masih pemula exfo. tapi syukurlah cocok aja."
12 Jan 2022,Larasgituloh,Larasgituloh recommends this product!,"Baru 3 hari Pake ni serum jerawat pada kempes, cuman bekas hitamnya masih pr bgt semoga lama kelamaan Bisa pudar. munurut gue ni serum paling ajaib sih selama gue nyobain dunia perseruman progresnya terpampang nyata, semoga cocok trs lah soalnya cape gunta ganti skincareâ¦"
12 Jan 2022,violettagremma,violettagremma recommends this product!,"kayanya gw udh prnah review ini deh, tpi ko trnyata blm yaa.. awal2 pake ini cuma 2mggu redness lgsg pudar awal2 pake tu orubahannya kayak drastis bgt tpi setelah 4bulanan kemudian kyk udh gada prubahannya lama bgt, tpi ini produk bagus bgt si sayangnya byk kw nya, btw skrg udh botol ke 3 aku"
11 Jan 2022,itsyourz,itsyourz doesn't recommend this product! ,"Bagus, tekstur cair, mencerahkan banget di wajah saya yang sangat-sangat kusam. Tapi sangat disayangkan dia numbuhin jerawat. Pernah coba somethinc yang niacinamide juga, tapi gak cocok. Kayaknya emang gak cocok sama niacinamide deh."
05 Jan 2022,sekarrmdhn,sekarrmdhn doesn't recommend this product! ,sedih banget di aku bener-bener ga cocok yang belom nyampe 3 minggu pemakaian udah kelihatan kalau ga cocok. di aku bikin muka breakout :( kayaknya mungkin persenan niacinamidenya ketinggian buat muka aku yang kulitnya sensitif jadinya malah breakout dan ada merah-merah juga
02 Jan 2022,Fairlya,Fairlya recommends this product!,"awalnya selalu make serum ini di night routine tapi pengen hasil yang lebih nampol jadinya kadang dipake buat malem sama pagi, buat mencerahkannya oke bangett! tapi selang sebulan kulit aku jadi kering banget dan numbuhin jerawat kecil di beberapa tempat so i decided to stop using this serum for a couple days dan ternyata kulit aku balik lagi ke normal, aku mikirnya mungkin karena kandungan niacinnya yang lumayan tinggi 10% jadii akhir akhir ini aku pake cuma seminggu 2 kali, buat ke bekas jerawat aku belum liat perubahan signifikan, tapi secara keseluruhan muka aku emang keliatan lebih cerah"
01 Jan 2022,auliafps,auliafps recommends this product!,"Udah make 2 tahunan, berbotol-botol, dan masih akan terus pakeð­â¤ï¸ pake ini dari pas belajar skincare dan sangat amaze sama hasilnya. Calming active acnes, healing those scars, and even reduce oiliness! Dan ngebantu buat mudarin PIH banget. Semenjak pake ini jarang banget jerawat gede yg bikin scars gitu, paling pas lagi mens aja. Temen2 sampe nanya kenapa bisa se glowing itu HAHA. Sempet ganti ke produk lain dan lokal, tp dari price to value wise, TO yg paling oke. Luvs banget!"
01 Jan 2022,sba_1883,sba_1883 doesn't recommend this product! ,"Aku awal pake ini pas bulan oktober 2020. Baru seminggu pemakaian jidat aku langsung beruntusan banyak padalhal aku gapernah beruntusan sama sekali. Akhirnya aku stop pemakaian produk ini. Walaupun udah aku stop, jerawatnya tetep ada dan makin parah. Yang tadinya bruntusan, jadi jerawat besar yang ada nanah nya ditambah jerawat batu dan juga jerawatnya sampe ke leher aku. Aku udh perawatan ke dokter, balik ke basic skincare, hidup sehat, tapi gaada hasil sama sekali. Aku sedih banget padalhal sebelum pake produk ini muka aku biasaâ aja :) Akhirnya pas bulan mei 2021 gatau tibaâ jerawatnya kering semenjak aku bodo amatin muka aku walaupun ttp skincare an juga, tapi masih banyak bekasnya dan bekasnya itu bikin jidat aku belang. Muka aku bersih total dibulan Desember 2021, semenjak bulan mei itu aku gapernah ke dokter lagi dan cuma pake basic skincare aja. Intinya nunggu proses muka aku balik lagi ke semula butuh 1 tahun lebih, yang pastinya ga sebentar dan menguras mental :)) Saran aku kalo mau nyoba produk skincare yang baru itu dipakein di satu sisi dulu jangan langsung ke seluruh muka kita, jadi kalo semisal gacocok dampaknya ga keseluruh muka kyk akuu â¡ï¸ oiya btw aku beli produk ini di website official gitu jadi pastinya ori yaa dan muka aku kyk gitu emang karena aku gacocok aja."
